product_group,ingredient,strength,dosage,route,mdr_unit_type,weighted_average_amps,aca_ful,package_size,ndc,arated,multiplier_greater_than_175_percent_of_weighted_avg_of_amps,year,month
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,500,31722-0778-05,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,1,50268-0062-11,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,50,50268-0062-15,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,100,60505-5307-01,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,500,60505-5307-05,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,100,61442-0113-01,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,500,61442-0113-05,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,100,68084-0109-01,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,1,68084-0109-11,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,100,68382-0792-01,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,500,68382-0792-05,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,100,69117-0019-01,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,500,69117-0019-02,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,100,69452-0291-20,Yes,Y,2021,5
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.110084,0.19808,500,69452-0291-30,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,100,00378-0255-01,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,1,51079-0657-01,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,100,51079-0657-20,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,100,53489-0176-01,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,500,53489-0176-05,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,100,64980-0442-01,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,30,68084-0949-25,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,1,68084-0949-95,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,100,69238-1344-01,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,100,69543-0290-10,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,180,69543-0290-18,Yes,Y,2021,5
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.46127,0.85312,100,70710-1061-01,Yes,Y,2021,5
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.016172,0.04136,473,00472-0825-16,Yes,Y,2021,5
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.016172,0.04136,473,50383-0740-16,Yes,Y,2021,5
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.016172,0.04136,473,70752-0102-12,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,100,00378-0572-01,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,100,53489-0177-01,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,500,53489-0177-05,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,100,64980-0443-01,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,30,68084-0952-25,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,1,68084-0952-95,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,100,69238-1345-01,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,100,69543-0291-10,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,180,69543-0291-18,Yes,Y,2021,5
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.37175,0.78689,100,70710-1062-01,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,100,00378-0137-01,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,1000,00378-0137-10,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,100,00591-5543-01,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,1000,00591-5543-10,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,100,00603-2115-21,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,1000,00603-2115-32,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,100,00904-6571-61,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,100,00904-7041-61,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,30,16714-0041-07,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,100,16714-0041-10,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,1000,16714-0041-12,Yes,Y,2021,5
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.028911,0.06619,100,16729-0134-01,Yes,Y,2021,5
