product_group,ingredient,strength,dosage,route,mdr_unit_type,weighted_average_amps,aca_ful,package_size,ndc,arated,multiplier_greater_than_175_percent_of_weighted_avg_of_amps,year,month
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.084131,0.147229,100,42858-0102-01,Yes,N,2021,7
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.084131,0.147229,500,42858-0102-50,Yes,N,2021,7
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.084131,0.147229,100,47781-0196-01,Yes,N,2021,7
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.084131,0.147229,500,47781-0196-05,Yes,N,2021,7
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.084131,0.147229,100,68084-0355-01,Yes,N,2021,7
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.084131,0.147229,100,68084-0355-11,Yes,N,2021,7
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.084131,0.147229,100,63481-0623-70,Yes,N,2021,7
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.084131,0.147229,500,63481-0623-85,Yes,N,2021,7
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.160527,0.48961,100,23155-0287-01,Yes,Y,2021,7
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.160527,0.48961,100,51672-4022-01,Yes,Y,2021,7
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.160527,0.48961,100,51991-0884-01,Yes,Y,2021,7
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.160527,0.48961,100,64380-0833-06,Yes,Y,2021,7
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.160527,0.48961,100,70756-0720-11,Yes,Y,2021,7
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.160527,0.48961,100,70954-0033-30,Yes,Y,2021,7
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.160527,0.48961,100,71930-0008-12,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,00527-1050-01,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,00904-6663-61,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,23155-0288-01,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,1,50268-0054-11,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,50,50268-0054-15,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,51672-4023-01,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,51991-0885-01,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,64380-0834-06,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,68084-0541-01,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,68084-0541-11,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,70756-0721-11,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,70954-0034-30,Yes,Y,2021,7
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.295041,0.58889,100,71930-0009-12,Yes,Y,2021,7
35,"ACETIC ACID, GLACIAL",2%,SOLUTION/DROPS,OTIC,ML,0.905588,1.584779,15,50383-0889-15,Yes,N,2021,7
35,"ACETIC ACID, GLACIAL",2%,SOLUTION/DROPS,OTIC,ML,0.905588,1.584779,15,52817-0816-15,Yes,N,2021,7
35,"ACETIC ACID, GLACIAL",2%,SOLUTION/DROPS,OTIC,ML,0.905588,1.584779,15,60432-0741-16,Yes,N,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,100,00904-5789-61,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,100,23155-0229-01,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,500,23155-0229-05,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,100,60505-0042-06,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,100,61442-0114-01,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,500,61442-0114-05,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,100,68084-0107-01,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,1,68084-0107-11,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,100,69076-0146-01,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,100,72578-0002-01,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,500,72578-0002-05,Yes,Y,2021,7
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.06167,0.12164,100,75834-0124-01,Yes,Y,2021,7
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.107757,0.30884,473,00378-8712-73,Yes,Y,2021,7
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.107757,0.30884,473,00378-9735-73,Yes,Y,2021,7
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.107757,0.30884,473,00472-0082-16,Yes,Y,2021,7
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.107757,0.30884,473,50383-0810-16,Yes,Y,2021,7
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.107757,0.30884,473,70954-0188-10,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,00904-5790-61,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,23155-0227-01,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,500,23155-0227-05,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,31722-0777-01,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,500,31722-0777-05,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,1,50268-0061-11,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,50,50268-0061-15,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,60505-5306-01,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,1000,60505-5306-08,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,61442-0112-01,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,500,61442-0112-05,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,63739-0682-10,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,68084-0108-01,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,1,68084-0108-11,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,68382-0791-01,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,500,68382-0791-05,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,69117-0018-01,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,500,69117-0018-02,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,100,69452-0290-20,Yes,Y,2021,7
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.053546,0.11095,500,69452-0290-30,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,100,23155-0228-01,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,500,23155-0228-05,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,100,31722-0778-01,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,500,31722-0778-05,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,1,50268-0062-11,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,50,50268-0062-15,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,100,60505-5307-01,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,500,60505-5307-05,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,100,61442-0113-01,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,500,61442-0113-05,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,100,68084-0109-01,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,1,68084-0109-11,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,100,68382-0792-01,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,500,68382-0792-05,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,100,69117-0019-01,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,500,69117-0019-02,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,100,69452-0291-20,Yes,Y,2021,7
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.099201,0.21748,500,69452-0291-30,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,100,00378-0255-01,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,1,51079-0657-01,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,100,51079-0657-20,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,100,53489-0176-01,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,500,53489-0176-05,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,100,64980-0442-01,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,30,68084-0949-25,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,1,68084-0949-95,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,100,69238-1344-01,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,100,69543-0290-10,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,180,69543-0290-18,Yes,Y,2021,7
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.147871,0.67057,100,70710-1061-01,Yes,Y,2021,7
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.00821,0.03693,473,00472-0825-16,Yes,Y,2021,7
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.00821,0.03693,473,50383-0740-16,Yes,Y,2021,7
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.00821,0.03693,473,70752-0102-12,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,100,00378-0572-01,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,100,53489-0177-01,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,500,53489-0177-05,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,100,64980-0443-01,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,30,68084-0952-25,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,1,68084-0952-95,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,100,69238-1345-01,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,100,69543-0291-10,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,180,69543-0291-18,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,100,70710-1062-01,Yes,Y,2021,7
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.158719,0.62766,100,75834-0274-01,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,100,00378-0137-01,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,1000,00378-0137-10,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,100,00591-5543-01,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,1000,00591-5543-10,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,100,00603-2115-21,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,1000,00603-2115-32,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,100,00904-6571-61,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,100,00904-7041-61,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,30,16714-0041-07,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,100,16714-0041-10,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,1000,16714-0041-12,Yes,Y,2021,7
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.033808,0.06057,100,16729-0134-01,Yes,Y,2021,7
