product_group,ingredient,strength,dosage,route,mdr_unit_type,weighted_average_amps,aca_ful,package_size,ndc,arated,multiplier_greater_than_175_percent_of_weighted_avg_of_amps,year,month
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,1000.000,00406-0484-10,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,1.000,00406-0484-23,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,100.000,00406-0484-62,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,100.000,00603-2338-21,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,1000.000,00603-2338-32,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,100.000,13107-0059-01,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,1000.000,13107-0059-99,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,100.000,65162-0033-10,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,100.000,68084-0372-01,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,100.000,68084-0372-11,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,100.000,71930-0055-12,Yes,Y,2021,9
14,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;30MG,TABLET,ORAL,TAB,0.063478,0.112170,500.000,71930-0055-52,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,100.000,00093-0350-01,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,500.000,00093-0350-05,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,1000.000,00093-0350-10,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,100.000,00406-0485-01,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,500.000,00406-0485-05,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,100.000,00603-2339-21,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,500.000,00603-2339-28,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,100.000,13107-0060-01,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,500.000,13107-0060-05,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,1000.000,13107-0060-99,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,100.000,68084-0373-01,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,1.000,68084-0373-11,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,100.000,71930-0056-12,Yes,Y,2021,9
15,"ACETAMINOPHEN; CODEINE PHOSPHATE",300MG;60MG,TABLET,ORAL,TAB,0.107356,0.210350,500.000,71930-0056-52,Yes,Y,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,00406-0512-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,00406-0512-05,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,1.000,00406-0512-23,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,00406-0512-62,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,00603-4998-21,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,00603-4998-28,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,00904-6437-61,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,10702-0185-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,10702-0185-50,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,13107-0044-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,13107-0044-05,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,31722-0192-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,31722-0192-05,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,31722-0949-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,31722-0949-05,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,42806-0114-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,42858-0102-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,42858-0102-50,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,47781-0196-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,47781-0196-05,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,1.000,50268-0644-11,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,50.000,50268-0644-15,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,53746-0203-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,53746-0203-05,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,57664-0155-13,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,57664-0155-88,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,60951-0602-70,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,60951-0602-85,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,63481-0623-70,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,63481-0623-85,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,68084-0355-01,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,68084-0355-11,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,100.000,71930-0045-12,Yes,N,2021,9
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.090768,0.158844,500.000,71930-0045-52,Yes,N,2021,9
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.104933,0.206920,100.000,23155-0287-01,Yes,Y,2021,9
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.104933,0.206920,100.000,51672-4022-01,Yes,Y,2021,9
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.104933,0.206920,100.000,51991-0884-01,Yes,Y,2021,9
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.104933,0.206920,100.000,64380-0833-06,Yes,Y,2021,9
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.104933,0.206920,100.000,70756-0720-11,Yes,Y,2021,9
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.104933,0.206920,100.000,70954-0033-30,Yes,Y,2021,9
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.104933,0.206920,100.000,71930-0008-12,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,00527-1050-01,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,00904-6663-61,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,23155-0288-01,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,1.000,50268-0054-11,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,50.000,50268-0054-15,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,51672-4023-01,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,51991-0885-01,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,64380-0834-06,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,68084-0541-01,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,68084-0541-11,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,70756-0721-11,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,70954-0034-30,Yes,Y,2021,9
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.143990,0.273970,100.000,71930-0009-12,Yes,Y,2021,9
35,"ACETIC ACID, GLACIAL",2%,SOLUTION/DROPS,OTIC,ML,0.756836,1.354580,15.000,50383-0889-15,Yes,Y,2021,9
35,"ACETIC ACID, GLACIAL",2%,SOLUTION/DROPS,OTIC,ML,0.756836,1.354580,15.000,52817-0816-15,Yes,Y,2021,9
35,"ACETIC ACID, GLACIAL",2%,SOLUTION/DROPS,OTIC,ML,0.756836,1.354580,15.000,60432-0741-16,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,100.000,00904-5789-61,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,100.000,23155-0229-01,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,500.000,23155-0229-05,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,100.000,60505-0042-06,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,100.000,61442-0114-01,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,500.000,61442-0114-05,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,100.000,68084-0107-01,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,1.000,68084-0107-11,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,100.000,69076-0146-01,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,100.000,72578-0002-01,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,500.000,72578-0002-05,Yes,Y,2021,9
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.060984,0.107420,100.000,75834-0124-01,Yes,Y,2021,9
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.120120,0.283100,473.000,00378-8712-73,Yes,Y,2021,9
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.120120,0.283100,473.000,00378-9735-73,Yes,Y,2021,9
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.120120,0.283100,473.000,00472-0082-16,Yes,Y,2021,9
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.120120,0.283100,473.000,23155-0485-51,Yes,Y,2021,9
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.120120,0.283100,473.000,50383-0810-16,Yes,Y,2021,9
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.120120,0.283100,473.000,70954-0188-10,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,00904-5790-61,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,23155-0227-01,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,500.000,23155-0227-05,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,31722-0777-01,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,500.000,31722-0777-05,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,1.000,50268-0061-11,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,50.000,50268-0061-15,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,60505-5306-01,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,1000.000,60505-5306-08,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,61442-0112-01,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,500.000,61442-0112-05,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,63739-0682-10,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,68084-0108-01,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,1.000,68084-0108-11,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,68382-0791-01,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,500.000,68382-0791-05,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,69117-0018-01,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,500.000,69117-0018-02,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,100.000,69452-0290-20,Yes,Y,2021,9
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.050244,0.108080,500.000,69452-0290-30,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,100.000,23155-0228-01,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,500.000,23155-0228-05,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,100.000,31722-0778-01,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,500.000,31722-0778-05,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,1.000,50268-0062-11,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,50.000,50268-0062-15,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,100.000,60505-5307-01,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,500.000,60505-5307-05,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,100.000,61442-0113-01,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,500.000,61442-0113-05,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,100.000,68084-0109-01,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,1.000,68084-0109-11,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,100.000,68382-0792-01,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,500.000,68382-0792-05,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,100.000,69117-0019-01,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,500.000,69117-0019-02,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,100.000,69452-0291-20,Yes,Y,2021,9
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.092589,0.203790,500.000,69452-0291-30,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,100.000,00378-0255-01,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,1.000,51079-0657-01,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,100.000,51079-0657-20,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,100.000,53489-0176-01,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,500.000,53489-0176-05,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,100.000,64980-0442-01,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,30.000,68084-0949-25,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,1.000,68084-0949-95,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,100.000,69238-1344-01,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,100.000,69543-0290-10,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,180.000,69543-0290-18,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,100.000,70710-1061-01,Yes,Y,2021,9
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.136714,0.670570,100.000,75834-0273-01,Yes,Y,2021,9
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.013592,0.034800,473.000,00472-0825-16,Yes,Y,2021,9
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.013592,0.034800,473.000,50383-0740-16,Yes,Y,2021,9
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.013592,0.034800,473.000,70752-0102-12,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,100.000,00378-0572-01,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,100.000,53489-0177-01,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,500.000,53489-0177-05,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,100.000,64980-0443-01,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,30.000,68084-0952-25,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,1.000,68084-0952-95,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,100.000,69238-1345-01,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,100.000,69543-0291-10,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,180.000,69543-0291-18,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,100.000,70710-1062-01,Yes,Y,2021,9
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.129012,0.647910,100.000,75834-0274-01,Yes,Y,2021,9
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.029601,0.058730,100.000,00378-0137-01,Yes,Y,2021,9
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.029601,0.058730,1000.000,00378-0137-10,Yes,Y,2021,9
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.029601,0.058730,100.000,00591-5543-01,Yes,Y,2021,9
