product_group,ingredient,strength,dosage,route,mdr_unit_type,weighted_average_amps,aca_ful,package_size,ndc,arated,multiplier_greater_than_175_percent_of_weighted_avg_of_amps,year,month
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,00406-0512-62,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,00603-4998-21,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,00904-6437-61,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,00904-7093-61,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,10702-0185-01,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,13107-0044-01,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,31722-0192-01,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,31722-0949-01,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,42806-0114-01,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,42858-0102-01,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,47781-0196-01,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,53746-0203-01,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,57664-0155-88,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,60951-0602-70,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,63481-0623-70,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,68084-0355-01,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,68084-0355-11,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,100,71930-0045-12,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,50,50268-0644-15,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,00406-0512-05,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,00603-4998-28,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,10702-0185-50,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,13107-0044-05,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,31722-0192-05,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,31722-0949-05,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,42858-0102-50,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,47781-0196-05,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,53746-0203-05,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,57664-0155-13,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,60951-0602-85,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,63481-0623-85,Yes,N,2021,12
27,"ACETAMINOPHEN; OXYCODONE HYDROCHLORIDE",325MG;5MG,TABLET,ORAL,TAB,0.083826,0.146696,500,71930-0045-52,Yes,N,2021,12
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.054107,0.139380,100,23155-0287-01,Yes,Y,2021,12
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.054107,0.139380,100,51991-0884-01,Yes,Y,2021,12
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.054107,0.139380,100,64380-0833-06,Yes,Y,2021,12
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.054107,0.139380,100,70756-0720-11,Yes,Y,2021,12
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.054107,0.139380,100,70954-0033-30,Yes,Y,2021,12
32,ACETAZOLAMIDE,125MG,TABLET,ORAL,TAB,0.054107,0.139380,100,71930-0008-12,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,1,50268-0054-11,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,00527-1050-01,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,00904-6663-61,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,23155-0288-01,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,51991-0885-01,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,64380-0834-06,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,68084-0541-01,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,68084-0541-11,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,70756-0721-11,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,70954-0034-30,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,100,71930-0009-12,Yes,Y,2021,12
33,ACETAZOLAMIDE,250MG,TABLET,ORAL,TAB,0.116674,0.240240,50,50268-0054-15,Yes,Y,2021,12
35,"ACETIC ACID, GLACIAL",2%,SOLUTION/DROPS,OTIC,ML,0.743846,1.362190,15,50383-0889-15,Yes,Y,2021,12
35,"ACETIC ACID, GLACIAL",2%,SOLUTION/DROPS,OTIC,ML,0.743846,1.362190,15,52817-0816-15,Yes,Y,2021,12
35,"ACETIC ACID, GLACIAL",2%,SOLUTION/DROPS,OTIC,ML,0.743846,1.362190,15,60432-0741-16,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,1,68084-0107-11,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,100,00904-5789-61,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,100,23155-0229-01,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,100,60505-0042-06,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,100,61442-0114-01,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,100,68084-0107-01,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,100,69076-0146-01,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,100,72578-0002-01,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,100,75834-0124-01,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,500,23155-0229-05,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,500,61442-0114-05,Yes,Y,2021,12
43,ACYCLOVIR,200MG,CAPSULE,ORAL,CAP,0.051717,0.111430,500,72578-0002-05,Yes,Y,2021,12
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.135681,0.287490,473,00378-8712-73,Yes,Y,2021,12
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.135681,0.287490,473,00378-9735-73,Yes,Y,2021,12
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.135681,0.287490,473,00472-0082-16,Yes,Y,2021,12
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.135681,0.287490,473,23155-0485-51,Yes,Y,2021,12
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.135681,0.287490,473,50383-0810-16,Yes,Y,2021,12
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.135681,0.287490,473,66689-0342-16,Yes,Y,2021,12
44,ACYCLOVIR,200MG/5ML,SUSPENSION,ORAL,ML,0.135681,0.287490,473,70954-0188-10,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,1,50268-0061-11,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,1,68084-0108-11,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,00904-5790-61,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,23155-0227-01,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,31722-0777-01,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,60505-5306-01,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,61442-0112-01,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,63739-0682-10,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,68084-0108-01,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,68382-0791-01,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,69117-0018-01,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,100,69452-0290-20,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,1000,60505-5306-08,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,50,50268-0061-15,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,500,23155-0227-05,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,500,31722-0777-05,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,500,61442-0112-05,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,500,68382-0791-05,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,500,69117-0018-02,Yes,Y,2021,12
45,ACYCLOVIR,400MG,TABLET,ORAL,TAB,0.046999,0.099860,500,69452-0290-30,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,1,50268-0062-11,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,1,68084-0109-11,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,100,23155-0228-01,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,100,31722-0778-01,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,100,60505-5307-01,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,100,61442-0113-01,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,100,68084-0109-01,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,100,68382-0792-01,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,100,69117-0019-01,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,100,69452-0291-20,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,50,50268-0062-15,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,500,23155-0228-05,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,500,31722-0778-05,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,500,60505-5307-05,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,500,61442-0113-05,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,500,68382-0792-05,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,500,69117-0019-02,Yes,Y,2021,12
46,ACYCLOVIR,800MG,TABLET,ORAL,TAB,0.085323,0.187150,500,69452-0291-30,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,1,51079-0657-01,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,1,68084-0949-95,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,100,00378-0255-01,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,100,51079-0657-20,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,100,53489-0176-01,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,100,64980-0442-01,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,100,69238-1344-01,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,100,69543-0290-10,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,100,70710-1061-01,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,100,75834-0273-01,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,180,69543-0290-18,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,30,68084-0949-25,Yes,Y,2021,12
53,"ALBUTEROL SULFATE",2MG,TABLET,ORAL,TAB,0.220164,0.670570,500,53489-0176-05,Yes,Y,2021,12
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.020172,0.041000,473,00472-0825-16,Yes,Y,2021,12
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.020172,0.041000,473,50383-0740-16,Yes,Y,2021,12
54,"ALBUTEROL SULFATE",2MG/5ML,SYRUP,ORAL,ML,0.020172,0.041000,473,70752-0102-12,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,1,68084-0952-95,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,100,00378-0572-01,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,100,53489-0177-01,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,100,64980-0443-01,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,100,69238-1345-01,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,100,69543-0291-10,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,100,70710-1062-01,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,100,75834-0274-01,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,180,69543-0291-18,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,30,68084-0952-25,Yes,Y,2021,12
55,"ALBUTEROL SULFATE",4MG,TABLET,ORAL,TAB,0.230268,0.545300,500,53489-0177-05,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,1,50268-0063-11,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,1,51079-0205-01,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,1,62584-0988-11,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,00378-0137-01,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,00591-5543-01,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,00603-2115-21,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,00904-6571-61,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,00904-7041-61,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,16714-0041-10,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,16729-0134-01,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,23155-0693-01,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,29300-0349-01,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,51079-0205-20,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,53489-0156-01,Yes,Y,2021,12
58,ALLOPURINOL,100MG,TABLET,ORAL,TAB,0.030769,0.056910,100,55111-0729-01,Yes,Y,2021,12
